      348.0000  -0.832943   0.343117  -0.489826 
      351.0000  -0.882556   0.381725  -0.500832 
      354.0000  -0.866226   0.352826  -0.513400 
      357.0000  -0.866345   0.345509  -0.520835 
      360.0000  -0.867194   0.340814  -0.526380 
      363.0000  -0.854945   0.324175  -0.530770 
      366.0000  -0.861184   0.338213  -0.522971 
      369.0000  -0.877938   0.343242  -0.534697 
      372.0000  -0.898298   0.355094  -0.543205 
      375.0000  -0.910799   0.369531  -0.541268 
      378.0000  -0.870459   0.332313  -0.538146 
      381.0000  -0.901744   0.346208  -0.555536 
      384.0000  -0.899295   0.358565  -0.540731 
      387.0000  -0.889116   0.337463  -0.551654 
      390.0000  -0.859736   0.306831  -0.552905 
      393.0000  -0.903696   0.344511  -0.559185 
      396.0000  -0.894520   0.340577  -0.553943 
      399.0000  -0.910227   0.353345  -0.556882 
      402.0000  -0.918951   0.360741  -0.558211 
      405.0000  -0.920036   0.340489  -0.579547 
      408.0000  -0.905810   0.340260  -0.565550 
      411.0000  -0.913215   0.346369  -0.566847 
      414.0000  -0.890121   0.319472  -0.570649 
      417.0000  -0.922095   0.351580  -0.570516 
      420.0000  -0.919260   0.359067  -0.560193 
      423.0000  -0.928007   0.377005  -0.551003 
      426.0000  -0.924005   0.380041  -0.543964 
      429.0000  -0.883144   0.348739  -0.534404 
      432.0000  -0.894891   0.368935  -0.525956 
      435.0000  -0.899978   0.375975  -0.524003 
      438.0000  -0.888171   0.377207  -0.510963 
      441.0000  -0.887062   0.372370  -0.514692 
      444.0000  -0.884180   0.372885  -0.511296 
      447.0000  -0.901068   0.384473  -0.516596 
      450.0000  -0.869395   0.360055  -0.509340 
      453.0000  -0.880857   0.363744  -0.517113 
      456.0000  -0.901198   0.390607  -0.510592 
      459.0000  -0.903785   0.392201  -0.511583 
      462.0000  -0.881844   0.365269  -0.516575 
      465.0000  -0.910750   0.372746  -0.538004 
      468.0000  -0.896195   0.362367  -0.533828 
      471.0000  -0.921643   0.395360  -0.526283 
      474.0000  -0.901796   0.378349  -0.523447 
      477.0000  -0.917646   0.392798  -0.524848 
      480.0000  -0.899752   0.379738  -0.520014 
      483.0000  -0.893649   0.371824  -0.521826 
      486.0000  -0.895724   0.374014  -0.521710 
      489.0000  -0.880413   0.371934  -0.508479 
      492.0000  -0.924179   0.408342  -0.515837 
      495.0000  -0.909940   0.374973  -0.534966 
      498.0000  -0.918279   0.368429  -0.549850 
      501.0000  -0.897244   0.355386  -0.541858 
      504.0000  -0.913793   0.364222  -0.549571 
      507.0000  -0.929076   0.387127  -0.541949 
      510.0000  -0.902406   0.360263  -0.542142 
      513.0000  -0.907467   0.370361  -0.537106 
      516.0000  -0.911788   0.375335  -0.536453 
      519.0000  -0.930537   0.399909  -0.530628 
      522.0000  -0.910531   0.378149  -0.532382 
      525.0000  -0.888469   0.354938  -0.533531 
      528.0000  -0.911756   0.366535  -0.545221 
      531.0000  -0.913496   0.368951  -0.544545 
      534.0000  -0.912344   0.381451  -0.530893 
      537.0000  -0.907229   0.369301  -0.537927 
      540.0000  -0.895251   0.359228  -0.536024 
      543.0000  -0.898078   0.360079  -0.537999 
      546.0000  -0.922690   0.408382  -0.514308 
      549.0000  -0.930166   0.409859  -0.520307 
      552.0000  -0.935234   0.404206  -0.531028 
      555.0000  -0.903242   0.379841  -0.523402 
      558.0000  -0.925741   0.390012  -0.535729 
      561.0000  -0.902047   0.366867  -0.535180 
      564.0000  -0.926380   0.401825  -0.524555 
      567.0000  -0.904305   0.386710  -0.517595 
      570.0000  -0.889213   0.362783  -0.526429 
      573.0000  -0.934264   0.408002  -0.526263 
      576.0000  -0.916204   0.388441  -0.527763 
      579.0000  -0.912180   0.379735  -0.532445 
      582.0000  -0.919795   0.386136  -0.533658 
      585.0000  -0.926028   0.389937  -0.536090 
      588.0000  -0.898178   0.367980  -0.530197 
      591.0000  -0.917017   0.380774  -0.536243 
      594.0000  -0.914785   0.375607  -0.539178 
      597.0000  -0.936457   0.385355  -0.551102 
      600.0000  -0.914624   0.361403  -0.553221 
      603.0000  -0.912680   0.367176  -0.545504 
      606.0000  -0.920042   0.377922  -0.542120 
      609.0000  -0.914384   0.369703  -0.544680 
      612.0000  -0.918624   0.361258  -0.557366 
      615.0000  -0.936582   0.379151  -0.557430 
      618.0000  -0.915286   0.345070  -0.570217 
      621.0000  -0.916769   0.343016  -0.573753 
      624.0000  -0.934255   0.357643  -0.576612 
      627.0000  -0.958684   0.371635  -0.587048 
      630.0000  -0.941547   0.360766  -0.580781 
      633.0000  -0.956144   0.370935  -0.585210 
      636.0000  -0.946076   0.353209  -0.592866 
      639.0000  -0.938613   0.339712  -0.598900 
      642.0000  -0.936234   0.343559  -0.592675 
      645.0000  -0.946868   0.345071  -0.601797 
      648.0000  -0.930830   0.327061  -0.603769 
      651.0000  -0.953774   0.352567  -0.601207 
      654.0000  -0.941950   0.360739  -0.581210 
      657.0000  -0.962583   0.370826  -0.591757 
      660.0000  -0.952433   0.365813  -0.586620 
      663.0000  -0.942657   0.356851  -0.585806 
      666.0000  -0.960498   0.371889  -0.588609 
      669.0000  -0.956728   0.381489  -0.575239 
      672.0000  -0.972663   0.390465  -0.582198 
      675.0000  -0.960595   0.374044  -0.586550 
      678.0000  -0.956006   0.375436  -0.580570 
      681.0000  -0.944395   0.362541  -0.581854 
      684.0000  -0.944657   0.358629  -0.586028 
      687.0000  -0.951525   0.368275  -0.583250 
      690.0000  -0.971295   0.376180  -0.595114 
      693.0000  -1.005757   0.399183  -0.606574 
      696.0000  -0.973596   0.380501  -0.593096 
      699.0000  -0.976198   0.384044  -0.592154 
      702.0000  -0.973957   0.392064  -0.581893 
      705.0000  -0.976550   0.382702  -0.593849 
      708.0000  -0.977564   0.370249  -0.607315 
      711.0000  -0.986536   0.372280  -0.614256 
      714.0000  -1.000180   0.378520  -0.621660 
      717.0000  -0.972864   0.352741  -0.620123 
      720.0000  -0.946713   0.324518  -0.622195 
      723.0000  -0.982085   0.349241  -0.632844 
      726.0000  -0.985566   0.345236  -0.640329 
      729.0000  -1.007281   0.368327  -0.638954 
      732.0000  -1.017473   0.381904  -0.635570 
      735.0000  -1.013152   0.373324  -0.639828 
      738.0000  -0.981781   0.352155  -0.629626 
      741.0000  -0.972876   0.339021  -0.633855 
      744.0000  -0.998314   0.372582  -0.625732 
      747.0000  -0.977451   0.358402  -0.619050 
      750.0000  -0.979171   0.340881  -0.638290 
      753.0000  -0.961877   0.326186  -0.635691 
      756.0000  -0.958154   0.323740  -0.634414 
      759.0000  -0.970968   0.339523  -0.631445 
      762.0000  -0.972529   0.348388  -0.624141 
      765.0000  -0.955864   0.328506  -0.627359 
      768.0000  -0.963802   0.323924  -0.639878 
      771.0000  -0.969731   0.339002  -0.630728 
      774.0000  -0.954650   0.325941  -0.628710 
      777.0000  -0.966289   0.353394  -0.612894 
      780.0000  -0.960923   0.331982  -0.628941 
      783.0000  -0.958197   0.325373  -0.632824 
      786.0000  -0.982490   0.342055  -0.640435 
      789.0000  -0.987536   0.350455  -0.637082 
      792.0000  -0.953928   0.314408  -0.639520 
      795.0000  -0.978647   0.345907  -0.632740 
      798.0000  -0.969693   0.342357  -0.627336 
      801.0000  -0.990570   0.359289  -0.631281 
      804.0000  -0.946462   0.315550  -0.630911 
      807.0000  -0.957942   0.333806  -0.624136 
      810.0000  -0.979963   0.355617  -0.624346 
      813.0000  -0.983856   0.356833  -0.627023 
      816.0000  -0.956535   0.327254  -0.629282 
      819.0000  -0.952723   0.321215  -0.631508 
      822.0000  -0.983334   0.349264  -0.634071 
      825.0000  -0.966727   0.338624  -0.628102 
      828.0000  -0.978782   0.354998  -0.623784 
      831.0000  -0.979242   0.373406  -0.605836 
      834.0000  -0.985636   0.368069  -0.617567 
      837.0000  -0.980896   0.371494  -0.609403 
      840.0000  -0.940694   0.334305  -0.606389 
      843.0000  -0.952181   0.353020  -0.599161 
      846.0000  -0.962901   0.367599  -0.595301 
      849.0000  -0.973274   0.364003  -0.609271 
      852.0000  -0.971160   0.346203  -0.624957 
      855.0000  -0.984612   0.352718  -0.631893 
      858.0000  -0.994544   0.355992  -0.638551 
      861.0000  -0.984540   0.346633  -0.637907 
      864.0000  -0.985659   0.342459  -0.643201 
      867.0000  -0.995201   0.343521  -0.651680 
      870.0000  -0.976466   0.325668  -0.650798 
      873.0000  -1.020934   0.370744  -0.650190 
      876.0000  -0.979138   0.337323  -0.641815 
      879.0000  -1.003730   0.362276  -0.641454 
      882.0000  -0.997838   0.357876  -0.639962 
      885.0000  -1.004253   0.374413  -0.629840 
      888.0000  -1.027015   0.394657  -0.632357 
      891.0000  -1.000139   0.356647  -0.643492 
      894.0000  -1.008584   0.379459  -0.629125 
      897.0000  -0.996509   0.367614  -0.628895 
      900.0000  -0.983162   0.356605  -0.626557 
      903.0000  -1.015880   0.384701  -0.631178 
      906.0000  -1.007065   0.377596  -0.629469 
      909.0000  -1.019906   0.374189  -0.645717 
      912.0000  -1.006219   0.361962  -0.644257 
      915.0000  -1.038050   0.387459  -0.650591 
      918.0000  -1.022373   0.365108  -0.657265 
      921.0000  -1.020187   0.358886  -0.661301 
      924.0000  -1.002327   0.354930  -0.647398 
      927.0000  -1.015540   0.369373  -0.646167 
      930.0000  -0.986333   0.342832  -0.643501 
      933.0000  -1.019852   0.376281  -0.643571 
      936.0000  -1.020425   0.378328  -0.642097 
      939.0000  -0.992338   0.341808  -0.650530 
      942.0000  -1.002428   0.365259  -0.637169 
      945.0000  -0.977407   0.340951  -0.636457 
      948.0000  -1.002719   0.365555  -0.637163 
      951.0000  -0.985936   0.329550  -0.656386 
      954.0000  -0.988535   0.337488  -0.651047 
      957.0000  -0.974683   0.337051  -0.637632 
      960.0000  -1.009825   0.369262  -0.640562 
      963.0000  -1.002074   0.366656  -0.635417 
      966.0000  -1.009687   0.389522  -0.620166 
      969.0000  -1.003640   0.390108  -0.613532 
      972.0000  -0.988092   0.360322  -0.627770 
      975.0000  -0.980713   0.346270  -0.634443 
      978.0000  -1.001203   0.358485  -0.642718 
      981.0000  -0.978422   0.332263  -0.646159 
      984.0000  -0.996942   0.349746  -0.647196 
      987.0000  -0.995876   0.343812  -0.652063 
      990.0000  -0.990744   0.338678  -0.652066 
      993.0000  -0.984468   0.330583  -0.653885 
      996.0000  -1.035391   0.382274  -0.653117 
      999.0000  -1.038768   0.387512  -0.651256 
     1002.0000  -1.017372   0.374914  -0.642458 
     1005.0000  -1.030633   0.394412  -0.636221 
     1008.0000  -1.027941   0.385900  -0.642041 
     1011.0000  -1.023606   0.389549  -0.634058 
     1014.0000  -1.050872   0.404342  -0.646529 
     1017.0000  -1.041524   0.392151  -0.649373 
     1020.0000  -1.045936   0.393867  -0.652069 
     1023.0000  -1.023846   0.375140  -0.648707 
     1026.0000  -1.031052   0.385951  -0.645101 
     1029.0000  -1.055199   0.401586  -0.653613 
     1032.0000  -1.010609   0.356491  -0.654118 
     1035.0000  -1.012322   0.350616  -0.661706 
     1038.0000  -1.035302   0.363083  -0.672219 
     1041.0000  -1.037963   0.363680  -0.674283 
     1044.0000  -1.032030   0.361549  -0.670480 
     1047.0000  -1.044402   0.367502  -0.676900 
     1050.0000  -1.030526   0.359497  -0.671029 
     1053.0000  -1.014051   0.340742  -0.673308 
     1056.0000  -1.029173   0.362552  -0.666621 
     1059.0000  -1.039835   0.382415  -0.657420 
     1062.0000  -1.033145   0.375141  -0.658004 
     1065.0000  -1.003930   0.342182  -0.661748 
     1068.0000  -1.045024   0.385645  -0.659379 
     1071.0000  -1.014864   0.348008  -0.666856 
     1074.0000  -1.021607   0.357456  -0.664151 
     1077.0000  -1.041200   0.359484  -0.681715 
     1080.0000  -1.043401   0.358709  -0.684693 
     1083.0000  -1.041700   0.377799  -0.663901 
     1086.0000  -1.044234   0.374165  -0.670068 
     1089.0000  -1.044583   0.386482  -0.658100 
     1092.0000  -1.059143   0.395201  -0.663942 
     1095.0000  -1.032074   0.368093  -0.663981 
     1098.0000  -1.020883   0.360968  -0.659915 
     1101.0000  -1.021236   0.364915  -0.656321 
     1104.0000  -1.015375   0.361963  -0.653412 
     1107.0000  -1.034961   0.370798  -0.664163 
     1110.0000  -1.016171   0.352946  -0.663225 
     1113.0000  -1.062698   0.400636  -0.662062 
     1116.0000  -1.035003   0.377665  -0.657339 
     1119.0000  -1.029576   0.378908  -0.650667 
     1122.0000  -1.007301   0.342089  -0.665212 
     1125.0000  -1.030744   0.364095  -0.666649 
     1128.0000  -1.039204   0.368693  -0.670511 
     1131.0000  -1.044922   0.364129  -0.680794 
     1134.0000  -1.038647   0.365472  -0.673174 
     1137.0000  -1.040732   0.367927  -0.672805 
     1140.0000  -1.070713   0.396048  -0.674665 
     1143.0000  -1.054667   0.367791  -0.686876 
     1146.0000  -1.050178   0.356935  -0.693243 
     1149.0000  -1.087983   0.387317  -0.700665 
     1152.0000  -1.071249   0.376737  -0.694512 
     1155.0000  -1.086388   0.381394  -0.704994 
     1158.0000  -1.059136   0.347627  -0.711509 
     1161.0000  -1.066143   0.370965  -0.695178 
     1164.0000  -1.073361   0.383153  -0.690209 
     1167.0000  -1.045817   0.342479  -0.703338 
     1170.0000  -1.073869   0.376771  -0.697098 
     1173.0000  -1.058130   0.359684  -0.698446 
     1176.0000  -1.071279   0.370910  -0.700368 
     1179.0000  -1.083879   0.387496  -0.696383 
     1182.0000  -1.052563   0.360516  -0.692047 
